pair_ID	sentence_A	sentence_B	relatedness_score	entailment_judgment
8407	Siyah bir köpek bir havuzdan bir gölete atlıyor	Siyah bir köpek bir havuza bir havuza atlıyor	4.7	ENTAILMENT
8409	Siyah bir köpek bir rıhtımdan suya atlıyor	Beyaz bir köpek bir rıhtımdan suya atlıyor	3.8	NEUTRAL
8412	Siyah bir köpek bir rıhtımdan suya atlıyor	Siyah bir köpek bir rıhtımdan suya atlıyor	4.9	ENTAILMENT
8417	Küçük bir kız gülümsüyor ve evden kaçıyor	Küçük bir kız gülümsüyor ve dışarı çıkıyor	4.4	ENTAILMENT
8419	Küçük bir kız gülümsüyor ve evden kaçıyor	Beyaz elbiseli bir kız koşuyor	3.7	NEUTRAL
8421	Küçük bir kız gülümsüyor ve dışarı çıkıyor	Beyaz elbiseli bir gelin koşuyor	2.6	NEUTRAL
8424	Siyah bir kayakçı biraz hava yakalıyor	Siyah giyinmiş bir kayakçı biraz hava yakalıyor	4.9	ENTAILMENT
8425	Beyaz bir kayakçı biraz hava yakalıyor	Siyah bir kayakçı biraz hava yakalıyor	4.0	NEUTRAL
8426	Bir adam karlı bir dağdan kayak yapıyor	Bir adam karlı bir tepeden kayak yapıyor	4.1	NEUTRAL
8430	Siyah giyinmiş bir kayakçı biraz hava yakalıyor	Bir adam karlı bir tepeden kayak yapıyor	3.7	NEUTRAL
8431	Bir adam karlı bir tepeden kayak yapıyor	Beyaz bir kayakçı biraz hava yakalıyor	3.8	NEUTRAL
8434	Bir çocuk çimlerde kayıyor ve kayıyor	Bir çocuk çimlerde kayma ve kaydırmıyor	3.9	CONTRADICTION
8435	Bir çocuk çocuklar için bir havuza sıçrıyor ve diğer çocuklar arka planda oynuyor	Bir çocuk çocuklar için bir havuza sıçrıyor ve diğer çocuklar arka planda oynuyor	4.9	ENTAILMENT
8437	Bir çocuk çimlerde kayıyor ve kayıyor	Bir çocuk çocuklar için bir havuza sıçrıyor ve diğer çocuklar arka planda oynuyor	2.6	NEUTRAL
8441	Bir çocuk çimlerde kayıyor ve kayıyor	Bir çocuk çocuklar için bir havuza sıçrıyor ve diğer çocuklar arka planda oynuyor	2.6	NEUTRAL
8444	İki adam bakıyor ve bunlardan biri tarafından dürbün tutuluyor	İki adam bakıyor ve biri dürbün tutuyor	4.9	ENTAILMENT
8446	İki adam birlikte duruyor ve biri dürbünlere bakıyor	İki adam bakıyor ve bunlardan biri tarafından dürbün tutuluyor	4.0	ENTAILMENT
8449	İki kadın birlikte duruyor ve biri dürbünlere bakıyor	İki adam bakıyor ve biri dürbün tutuyor	2.7	NEUTRAL
8452	Bir bisiklet üzerindeki bir motosikletçi keskin bir köşeye yaslanıyor	Bir bisiklette keskin bir köşeye yaslanan motosikletçi yok	3.2	CONTRADICTION
8453	Motosikletteki bir adam bir köşede dönüyor	Motosikletteki bir adam bir köşede dolaşıyor	4.9	ENTAILMENT
8455	Bir bisiklet üzerindeki bir motosikletçi keskin bir köşeye yaslanıyor	Motosikletteki bir adam bir köşede dönüyor	4.5	ENTAILMENT
8456	Bir bisiklet üzerindeki bir motosikletçi keskin bir köşeye yaslanıyor	Motosikletteki bir kadın bir köşeye gidiyor	4.0	NEUTRAL
8457	Bir bisiklet üzerindeki bir motosikletçi keskin bir köşeye yaslanıyor	Motosikletteki bir adam bir köşede dolaşıyor	4.2	NEUTRAL
8458	Motosikletteki bir adam bir köşede dolaşıyor	Bir bisiklette keskin bir köşeye yaslanan motosikletçi yok	3.9	CONTRADICTION
8459	Motosikletteki bir adam bir köşede dolaşıyor	Bir bisiklet üzerindeki bir motosikletçi keskin bir köşeye yaslanıyor	4.0	NEUTRAL
8460	Geriye doğru şapkası olan bir adam yerde oturuyor	Geriye doğru şapkası olan bir kişi yerde oturuyor	4.6	ENTAILMENT
8462	Beyaz gömlek, altın ve siyah şapka içinde genç bir adam çapraz bacaklarla oturuyor	Beyaz gömlek, altın ve siyah şapka içinde genç bir kişi çapraz bacaklarla oturuyor	4.7	ENTAILMENT
8469	Genç bir oryantal kız kalabalığın üstünde duruyor ve bir pinkuşla oynuyor	Genç bir oryantal kız insanların üstünde duruyor ve bir pinkuşla oynuyor	4.7	ENTAILMENT
8470	Genç bir Occidental kız kalabalığın üstünde duruyor ve bir pinkuşla oynuyor	Genç bir oryantal kız kalabalığın üstünde duruyor ve bir pinkuşla oynuyor	4.2	NEUTRAL
8474	Genç bir oryantal kız kalabalığın üstünde duruyor ve bir pinkuşla oynuyor	Mavi kazakta bir kız çok renkli bir oyuncak tutuyor ve gri saçlı bir kadının omuzlarında oturuyor	2.6	NEUTRAL
8475	Mavi kazakta bir kız çok renkli bir oyuncak tutuyor ve gri saçlı bir adamın omuzlarında oturuyor	Genç bir oryantal kız insanların üstünde duruyor ve bir pinkuşla oynuyor	2.4	NEUTRAL
8476	Genç bir Occidental kız kalabalığın üstünde duruyor ve bir pinkuşla oynuyor	Mavi kazakta bir kız çok renkli bir oyuncak tutuyor ve gri saçlı bir adamın omuzlarında oturuyor	2.7	NEUTRAL
8479	BMX bisikletindeki genç bir adam bir duvar piramidine atlıyor	BMX bisikletindeki genç bir adam bir duvar piramidinden atlıyor	4.4	ENTAILMENT
8481	Piramit şeklindeki bir rampaya atlayan bisikletçi yok	Bir bisikletçi piramit şeklindeki bir rampaya atlıyor	4.1	CONTRADICTION
8482	BMX bisikletindeki genç bir adam bir duvar piramidinden atlıyor	Bisikletteki bir adam piramit şeklindeki bir rampaya atlıyor	4.0	NEUTRAL
8483	Piramit şeklindeki bir rampaya atlayan bisikletçi yok	BMX bisikletindeki genç bir adam bir duvar piramidinden atlıyor	3.9	NEUTRAL
8484	BMX bisikletindeki genç bir adam bir piramitten atlıyor	Bir bisikletçi piramit şeklindeki bir rampaya atlıyor	4.0	ENTAILMENT
8486	Bir bisikletçi piramit şeklindeki bir rampaya atlıyor	BMX bisikletindeki genç bir adam bir duvar piramidinden atlıyor	4.2	ENTAILMENT
8489	Gömleği olmayan bir adam futbol tutuyor	Gömleği olmayan bir adam tarafından bir futbol tutuluyor	5.0	ENTAILMENT
8490	Gömleği olan bir adam futbol tutuyor	Gömleği olmayan bir adam futbol tutuyor	3.3	NEUTRAL
8492	Gömleği olan bir adam futbol tutuyor	Gömleksiz bir adam çim üzerinde futbol oynuyor	2.7	NEUTRAL
8493	Gömleksiz bir adam bir sahada futbol oynuyor	Gömleği olmayan bir adam futbol tutuyor	3.5	NEUTRAL
8494	Gömleği olmayan bir adam futbol tutuyor	Gömleksiz bir adam bir spor salonunda futbol oynuyor	4.0	NEUTRAL
8501	Kişi suya girmiyor	Adam suya giriyor	3.5	NEUTRAL
8502	Adam göle giriyor	Kişi suya giriyor	4.3	ENTAILMENT
8504	Adam suya giriyor	Kişi suya giriyor	4.5	ENTAILMENT
8506	İki kişi güneşli bir günde bir park bankında oturuyor	Yağmurlu bir günde iki kişi bir park bankında oturuyor	3.2	NEUTRAL
8507	Beyaz ve siyah giyinmiş iki kadın bir bankta rahatlıyor	Beyaz ve siyah giyinmiş iki kadın bir bankta oturuyor	4.2	NEUTRAL
8511	Sıcak bir günde iki kişi bir park bankında oturuyor	Beyaz ve siyah giyinmiş iki kadın bir bankta oturuyor	3.6	NEUTRAL
8512	Beyaz ve siyah giyinmiş iki kadın bir bankta oturuyor	Yağmurlu bir günde iki kişi bir park bankında oturuyor	3.9	NEUTRAL
8514	Beş kişi üç köpekle çimlerde duruyor	Beş kişi bazı köpeklerle çimlerde duruyor	4.4	ENTAILMENT
8516	Yolun yanında yeşil alanda üç köpekle beş kişi duruyor	Yolun yanındaki parkta üç köpekle beş kişi duruyor	4.3	NEUTRAL
8517	Yolun yanındaki yeşil alanda üç köpekle beş kişi koşuyor	Yolun yanında yeşil alanda üç köpekle beş kişi duruyor	3.5	NEUTRAL
8520	Yolun yanında yeşil alanda üç köpekle beş kişi duruyor	Beş kişi bazı köpeklerle çimlerde duruyor	4.4	ENTAILMENT
8521	Beş kişi köpeksiz çimlerde duruyor	Yolun yanında yeşil alanda üç köpekle beş kişi duruyor	3.7	CONTRADICTION
8524	Yaşlı bir kadın sahilde çok sayıda renkli eşarp taşıyor	Genç bir kadın sahilde çok sayıda renkli eşarp taşıyor	4.2	NEUTRAL
8525	Bir gökkuşağı Afgan altın ve mor bir kız tarafından tutuluyor	Altın ve Morlu Bir Kız Gökkuşağı Afgan tutuyor	5.0	ENTAILMENT
8528	Altın ve Morlu Bir Adam Gökkuşağı Afgan tutuyor	Genç bir kadın sahilde çok sayıda renkli eşarp taşıyor	1.5	NEUTRAL
8529	Altın ve Morlu Bir Kız Gökkuşağı Afgan tutuyor	Bir kız sahilde çok renkli eşarp taşıyor	2.3	NEUTRAL
8530	Yaşlı bir kadın sahilde çok sayıda renkli eşarp taşıyor	Altın ve Morlu Bir Kız Gökkuşağı Afgan tutuyor	1.5	NEUTRAL
8532	Suda açık kahverengi bir köpek akıyor	Açık kahverengi bir köpek suya koşuyor	4.7	ENTAILMENT
8536	Suda açık kahverengi bir köpek akıyor	Bir göletin kıyısındaki suda bir bronz köpek çalıyor	4.0	NEUTRAL
8537	Suda açık kahverengi bir köpek akıyor	Bir bronz köpek, bir nehrin kıyısındaki suya sıçrıyor	3.9	NEUTRAL
8538	Bir ten rengi bir köpek, bir göletin kıyısındaki suya sıçrıyor	Açık kahverengi bir köpek suya koşuyor	2.9	NEUTRAL
8541	Çocuk küçük mavi bir havuzda su sıçramıyor	Çocuk bir havuza su sıçrıyor	4.5	ENTAILMENT
8543	Bir bebek mavi kürek havuzunun içine sıçrıyor	Bir yürümeye başlayan çocuk mavi kürek havuzunun içinde bir sıçrama yapıyor	4.4	ENTAILMENT
8551	Gri ipeksi bir köpek çimen içinde koşuyor ve kahverengi bir köpek bakıyor	Gri ipeksi bir köpek çimen içinde yatıyor ve kahverengi bir köpek bakıyor	4.3	CONTRADICTION
8555	Kahverengi köpek siyah bir köpek tespit ediyor ve kuru otlarda çalıyor	Gri ipeksi bir köpek çimen içinde yatıyor ve kahverengi bir köpek bakıyor	2.4	NEUTRAL
8561	Şapkalı bir adam yeşil bir cipin dışında duruyor	Şapkalı bir adam yeşil bir aracın dışında duruyor	4.5	ENTAILMENT
8562	Şapkalı bir adam yeşil bir cipin dışında duruyor	Şapkası olmayan bir adam yeşil cipin dışında duruyor	3.95	CONTRADICTION
8563	Bir adam siyah bir cipin yanında bir kir tepesinde duruyor	Şapkalı bir adam yeşil bir aracın dışında duruyor	2.6	NEUTRAL
8564	Şapkası olmayan bir adam yeşil cipin dışında duruyor	Bir adam siyah bir cipin yanında bir kir tepesinde duruyor	3.4	NEUTRAL
8566	Şapkalı bir adam yeşil bir cipin dışında duruyor	Bir adam kir tepesinde siyah bir cipin üzerinde duruyor	2.4	NEUTRAL
8567	Şapkalı bir adam yeşil bir cipin dışında duruyor	Bir adam siyah bir cipin yanında bir kir tepesinde duruyor	3.4	NEUTRAL
8569	Siyah bir köpek ve küçük beyaz ve siyah bir köpek mutfak tezgahına bakıyor	Bir siyah kedi ve küçük beyaz ve siyah kedi bir mutfak tezgahına bakıyor	2.2	NEUTRAL
8571	Büyük bir köpek ve küçük bir köpek mutfak tezgahının yanında duruyor ve araştırıyor	Büyük bir köpek ve küçük bir köpek mutfak tezgahında duruyor ve araştırıyor	4.4	ENTAILMENT
8572	Siyah bir köpek ve küçük beyaz ve siyah bir köpek mutfak tezgahına bakıyor	Büyük bir köpek ve küçük bir köpek mutfak tezgahının yanında duruyor ve kokuyor	4.2	NEUTRAL
8574	Büyük bir köpek ve küçük bir köpek mutfak tezgahının yanında duruyor ve araştırıyor	İki köpek bir mutfak tezgahına bakıyor	4.3	NEUTRAL
8578	Bir köpek yerde yuvarlanıyor	Bir köpek yerde uyuyor	3.8	NEUTRAL
8581	Kirli olan bronz bir köpek kir içinde yuvarlanıyor ve kameraya bakıyor	Bir köpek yerde yuvarlanıyor	4.3	ENTAILMENT
8582	Kirli bir bronzluk bir köpek suda yuvarlanıyor ve kameraya bakıyor	Bir köpek yerde yuvarlanıyor	2.6	NEUTRAL
8584	Kirli bir bronzluk bir köpek kir içinde yuvarlanıyor ve kameraya bakıyor	Bir köpek yerde uyuyor	3.1	NEUTRAL
8586	Arapça bir adam beyaz bir şapka giyiyor	Arapça bir adam tarafından beyaz bir şapka giyiliyor	4.9	ENTAILMENT
8588	Beyaz şapkalı ve kahverengi gömleği olan bir adam kırmızı bir kadının arkasında ve sola bakıyor	Beyaz şapkalı ve kahverengi gömleği olan bir adam kırmızı bir kadının arkasında ve yan tarafa bakıyor	4.5	ENTAILMENT
8589	Beyaz şapkalı ve kahverengi gömleği olan bir adam kırmızı bir kadının arkasında ve sağa bakıyor	Beyaz şapkalı ve kahverengi gömleği olan bir adam kırmızı bir kadının arkasında ve sola bakıyor	4.3	NEUTRAL
8590	Arapça bir adam beyaz bir şapka giyiyor	Beyaz şapkalı ve kahverengi gömleği olan bir adam kırmızı bir kadının arkasında ve yan tarafa bakıyor	2.6	NEUTRAL
8593	Arapça bir adam beyaz bir şapka giymez	Beyaz şapkalı ve kahverengi gömleği olan bir adam kırmızı bir kadının arkasında ve sola bakıyor	2.3	NEUTRAL
8594	Beyaz şapkalı ve kahverengi gömleği olan bir adam kırmızı bir kadının arkasında ve sola bakıyor	Arapça bir adam beyaz bir şapka giyiyor	2.4	NEUTRAL
8596	Küçük çocuklar birçok insanın önünde bir su çeşmesinde oynuyor	Küçük çocuklar birkaç kişinin önünde bir su çeşmesinde oynuyor	4.1	NEUTRAL
8597	Çocuklar yerden su püsküren bir çeşmede oynuyor	Çocuklar zemin çeşmesinde oynuyor	4.3	ENTAILMENT
8598	Çocuklar yerden su püsküren bir çeşmede oynuyor	Hayvanlar yerden su püskürten çeşmelerde çalıyor	3.35	NEUTRAL
8600	Küçük çocuklar birçok insanın önünde bir su çeşmesinde oynuyor	Hayvanlar yerden su püskürten çeşmelerde çalıyor	2.9	NEUTRAL
8601	Küçük çocuklar birçok insanın önünde bir su çeşmesinde oynuyor	Çocuklar yerden su püsküren bir çeşmede oynuyor	3.7	NEUTRAL
8606	Sarı bisiklete sahip bir kişi havada	Sarı bisiklette bir bisikletçi havada	4.9	ENTAILMENT
8607	Sarı bisiklette bir bisikletçi havada	Havadaki sarı bisiklette bisikletçi yok	3.9	CONTRADICTION
8608	Sarı bisiklete sahip bir kişi havada	Sarı kir bisikletindeki bir kişi atlıyor	4.3	ENTAILMENT
8609	Havadaki sarı bisiklette bisikletçi yok	Sarı kir bisikletindeki bir kişi atlıyor	3.7	CONTRADICTION
8610	Sarı kir bisikletindeki bir adam atlıyor	Sarı bisiklette bir bisikletçi havada	4.5	ENTAILMENT
8611	Sarı temiz bisiklette bir kişi atlıyor	Sarı bisiklette bir bisikletçi havada	4.4	ENTAILMENT
8613	Bisiklet, bir rekreasyon parkurunda bere takan bir adam tarafından bastırılıyor	Bir adam bir beret giyiyor ve bisiklete biniyor bir rekreasyon parkurunda	5.0	ENTAILMENT
8614	Bir adam bir beret giyiyor ve bisiklete biniyor bir rekreasyon parkurunda	Bir kadın bir bere giyiyor ve bisiklete biniyor Rekreasyon parkurunda	3.4	NEUTRAL
8618	Bir adam bir beret giyiyor ve bisiklete biniyor bir rekreasyon parkurunda	Gri sakalı olan yaşlı bir adam bisiklete binmiyor	2.365	NEUTRAL
8620	Bir kadın bir bere giyiyor ve bisiklete biniyor Rekreasyon parkurunda	Gri sakallı yaşlı bir adam bisiklet sürüyor	2.7	NEUTRAL
8622	Beş yetişkin taş basamaklarda oturuyor	Beş yetişkin taştan yapılmış basamaklarda oturuyor	4.9	ENTAILMENT
8624	İnsanlar bir duvara karşı oturuyor	İnsanlar bir duvarın yanında oturuyor	4.1	ENTAILMENT
8626	Beş yetişkin taş basamaklarda oturuyor	İnsanlar bir duvarın yanında oturuyor	3.0	NEUTRAL
8627	Beş yetişkin taş basamaklarda oturuyor	İnsanlar bir duvara karşı duruyor	1.8	NEUTRAL
8629	Beş yetişkin sandalyede oturuyor	İnsanlar bir duvara karşı oturuyor	2.8	NEUTRAL
8630	İnsanlar bir duvara karşı oturuyor	Beş yetişkin taş basamaklarda oturuyor	3.2	NEUTRAL
8631	Bir adam kaya tırmanışı ve bir şehir ve bir koy arka planda	Bir kişi kaya tırmanışıdır ve bir şehir ve koy arka planda	4.4	ENTAILMENT
8635	Bir adam rotayı kaya tırmanıyor, durduruyor ve hesaplıyor	Bir adam kaya tırmanışı ve bir şehir ve bir koy arka planda	3.8	NEUTRAL
8636	Bir kadın kaya tırmanışı, rotayı duraklatıyor ve hesaplıyor	Bir adam kaya tırmanışı ve bir şehir ve bir koy arka planda	3.5	NEUTRAL
8637	Bir adam rotayı kaya tırmanışı, duraklaması ve hesaplamasıdır	Bir kişi kaya tırmanışıdır ve bir şehir ve koy arka planda	3.55	NEUTRAL
8639	Bir adam rotayı kaya tırmanışı, duraklaması ve hesaplamasıdır	Bir adam kaya tırmanışı ve bir şehir ve bir koy arka planda	3.3	NEUTRAL
8645	Küçük bir kız tişörtten topa vuruyor	Pembe gömlekli küçük bir kız T-topu oynuyor ve salıncak alıyor	4.1	NEUTRAL
8646	Küçük bir kız tee üzerinde beyzbol eksik	Pembe gömlekli küçük bir kız T-topu oynuyor ve salıncak alıyor	3.9	NEUTRAL
8647	Pembe gömlekli küçük bir kız T-topu oynuyor ve salıncak alıyor	Bir kız beyzbol ile küçük bir tişört vuruyor	3.3	NEUTRAL
8649	Küçük bir kız tee'den beyzbol vuruyor	Pembe bir gömlekdeki küçük bir çocuk T-Ball oynuyor ve salıncak alıyor	3.3	NEUTRAL
8651	İnsanlar fuarda bir standda gruplandırıyor	Bir grup insan fuarda bir standda toplanıyor	4.8	ENTAILMENT
8656	Bir grup insan fuarda bir standda toplanıyor	İnsanlar bir karnavalda koşuyor	2.8	NEUTRAL
8657	İnsanlar fuarda bir standda gruplandırıyor	İnsanlar bir karnavalda duruyor	3.6	NEUTRAL
8663	Rollerblader bir tepeden aşağı oluşum içinde yuvarlanıyor	Rollerblader bir tepeden aşağı formasyonda yuvarlanmıyor	4.3	CONTRADICTION
8664	Rollerbladerlar bir tepeden aşağı oluşum içinde çalışıyor	Bir grup rollerblader sokakta sıraya giriyor	3.8	NEUTRAL
8665	Rollerblader bir tepeden aşağı formasyonda yuvarlanmıyor	Bir grup rollerblader sokakta sıraya giriyor	3.2	NEUTRAL
8668	Rollerblader bir tepeden aşağı oluşum içinde yuvarlanıyor	Bir grup rollerblader sokakta sıraya giriyor	3.4	NEUTRAL
8669	Bir kadın bir çift köpekle yürüyor	Bir kadın bir çift köpekle yürüyor	4.4	ENTAILMENT
8674	Bir kadın bir çift köpekle yürüyor	Bir kadın bir köpek şovunda çok kısa saçlı bir köpek gösteriyor	2.4	NEUTRAL
8675	Bir kadın bir çift köpekle yürüyor	Bir kadın bir köpek şovunda çok uzun saçlı bir köpek gösteriyor	2.8	NEUTRAL
8676	Bir kadın bir çift köpekle duruyor	Bir kadın bir köpek şovunda çok uzun saçlı bir köpek gösteriyor	3.0	NEUTRAL
8679	Bir kaykaycı bir rampadan atlıyor	Hiçbir kaykaycı rampadan atlamıyor	3.3	CONTRADICTION
8680	Siyah giyinmiş bir adam satır içi paten giyiyor ve rayda akrobasi yapıyor	Siyah giyinmiş bir adam satır içi paten giyiyor ve rayda bir numara yapıyor	4.6	ENTAILMENT
8683	Bir kaykaycı bir rampadan atlıyor	Siyah giyinmiş bir kadın satırda paten giyiyor ve rayda bir numara yapıyor	3.0	NEUTRAL
8684	Siyah giyinmiş bir adam satır içi paten giyiyor ve rayda bir numara yapıyor	Bir kaykaycı bir rampadan atlıyor	3.0	NEUTRAL
8685	Hiçbir kaykaycı rampadan atlamıyor	Siyah giyinmiş bir adam satır içi paten giyiyor ve rayda bir numara yapıyor	2.3	NEUTRAL
8686	Siyah giyinmiş bir adam satır içi paten giyiyor ve rayda bir numara yapıyor	Bir kaykaycı bir rampadan atlıyor	2.4	NEUTRAL
8689	Üç çocuk çimenli bir yamaç aşağı koşuyor	Üç çocuk çimlerle kaplı bir yamaç aşağı koşuyor	4.9	ENTAILMENT
8690	Üç çocuk çimenli bir yamaç koşuyor	Üç çocuk çimenli bir yamaç aşağı koşuyor	4.3	NEUTRAL
8691	Üç çocuk çimlerle kaplı bir yamaç aşağı koşuyor	Üç çocuk tepeden aşağı koşuyor	4.3	ENTAILMENT
8692	Üç çocuk tepeden aşağı koşuyor	Üç çocuk çimenli bir yamaç koşuyor	3.8	NEUTRAL
8696	Siyah ve turuncu bir kuş çimlerin üzerinde duruyor	Siyah ve turuncu bir kuş çimlerde duruyor	4.6	ENTAILMENT
8697	Siyah ve turuncu bir kuş çimlerde duruyor	Siyah ve turuncu bir kuş çimlerde durmuyor	3.4	CONTRADICTION
8699	Yeşil çimlerde sarı gagalı beyaz bir kuş duruyor	Yeşil çimlerde sarı gagalı siyah bir kuş duruyor	3.8	NEUTRAL
8702	Siyah ve turuncu bir kuş çimlerin üzerinde duruyor	Yeşil çimlerde sarı gagalı siyah bir kuş duruyor	3.7	NEUTRAL
8705	Gömleksiz bir adam parkta yürüyüş yapan bir kızla poz veriyor	Gömleksiz bir insan parkta yürüyüş yapan bir kızla poz veriyor	4.6	ENTAILMENT
8708	Gömleği olan bir adam, bir kadının yanına yayılmış kollarla poz veriyor	Gömleği olmayan bir adam, bir kadının yanına yayılmış kollarla poz veriyor	4.2	NEUTRAL
8709	Gömleksiz bir adam parkta yürüyüş yapan bir kızla poz veriyor	Gömleği olmayan bir adam, bir kadının yanında yayılmış kollarla poz veriyor	4.1	ENTAILMENT
8712	Gömleği olmayan bir adam, bir kadının yanına yayılmış kollarla poz veriyor	Gömleksiz bir kadın parkta yürüyüş yapan bir kızla poz veriyor	2.9	NEUTRAL
8716	Bir havuzun yakınında iki beyaz yavru çalıyor	Suyun yakınında iki beyaz yavru çalıyor	4.4	ENTAILMENT
8719	İki beyaz köpek birlikte koşuyor	Bir havuzun yakınında iki siyah yavru oynuyor	1.6	NEUTRAL
